pedido,contem_dados_pessoais
"Sou Beatriz Araújo Souza, portador da CNH nº 75849875528 e CPF 826.075.981-09. Peço informações sobre meu cadastro no DETRAN.",1
"Solicito correção de dados cadastrais. Nome: Alice Fernandes Pinto, CPF: 482.942.734-57. Dados incorretos no sistema.",1
Sou Felipe Dias Pinto. Telefone para contato: (51) 997982-8400. Email: felipe@uol.com.br. Peço informações.,1
"Sou Helena Reis Ramos, titular do CPF 013.777.012-04 e título de eleitor nº 321068479014. Gostaria de informações eleitorais.",1
"Sou Larissa Barbosa Freitas, titular do CPF 318.000.434-73 e título de eleitor nº 294045155486. Gostaria de informações eleitorais.",1
"Sou Adriana Ferreira Torres, portador da CNH nº 75319341875 e CPF 550.636.229-33. Peço informações sobre meu cadastro no DETRAN.",1
"Me chamo Antônio Nunes Silva, CPF 194.099.848-40, Título de Eleitor 865896672816. Solicito informações sobre minha zona eleitoral.",1
"Sou Manuela Almeida Cavalcanti, titular do CPF 392.458.028-68 e título de eleitor nº 178176262605. Gostaria de informações eleitorais.",1
"Peço atualização do meu endereço. Nome: Matheus Rodrigues Almeida, CPF: 025.225.655-75. Novo endereço: Cj São Paulo, nº 2900, Riacho Fundo, Brasília-DF - CEP 71545-818.",1
Nome: Larissa Rodrigues Correia. Telefone: (91) 995507-4068. Email: larissa@outlook.com. Solicito informações sobre meu cadastro.,1
"Gostaria de obter informações sobre todos os contratos ativos da Defensoria Pública do DF com valores superiores a R$ 100.000,00.",0
"Dados pessoais: Nome: Paulo Campos Monteiro, RG: 63.190.372-9, CPF: 386.028.374-02. Solicito informações sobre minha aposentadoria.",1
"Dados pessoais: Nome: Maria Ramos Nascimento, RG: 74.790.887-6, CPF: 544.364.493-94. Solicito informações sobre minha aposentadoria.",1
"Gostaria de exercer meu direito ao esquecimento. CPF: 712.249.287-76, Nome: Amanda Mendes Ribeiro.",1
Peço acesso ao projeto executivo da obra Reforma da Biblioteca.,0
"Me chamo Felipe Rodrigues Pinto, CPF 435.527.434-99, Título de Eleitor 268711300023. Solicito informações sobre minha zona eleitoral.",1
"Me chamo Antônia Oliveira Nunes, CPF 071.912.294-54 e RG 64.688.639-8. Peço informações sobre meu benefício.",1
"Sou Amanda Ramos Nascimento, portador da CNH nº 97668542628 e CPF 699.632.455-60. Peço informações sobre meu cadastro no DETRAN.",1
"Sou Davi Souza Batista, portador do PIS 157.98531.14-1 e CPF 402.514.966-43. Peço informações sobre meu PIS.",1
Solicito informações sobre o cronograma físico-financeiro da obra Reforma da Escola Pública.,0
Sou José Carvalho Oliveira. Telefone para contato: (51) 998520-9861. Email: jose@hotmail.com. Peço informações.,1
"Gostaria de exercer meu direito ao esquecimento. CPF: 008.760.233-40, Nome: Letícia Mendes Araújo.",1
Solicito dados estatísticos sobre o programa Programa de Transporte Escolar no Distrito Federal.,0
"Solicito informações sobre o quadro de servidores lotados na Companhia de Saneamento Ambiental, por cargo e função.",0
Peço acesso aos documentos de habilitação do vencedor da licitação nº 51/2023.,0
"Gostaria de exercer meu direito ao esquecimento. CPF: 723.121.554-86, Nome: Maria Pinto Vieira.",1
"Me chamo Arthur Santos Teixeira, portador do CPF 522.185.093-18 e RG 20.656.702-7. Endereço: Alameda EQN, nº 9982, Sobradinho, Brasília-DF - CEP 72652-193. Telefone: (31) 998154-7535. Gostaria de informações.",1
"Sou Lorenzo Moraes Campos, portador do RG 51.049.606-2 e CPF 884.725.985-19. Gostaria de obter cópia do meu processo.",1
Gostaria de obter o número de beneficiários do programa Programa de Vacinação em 2025.,0
Meu nome é Bruno Campos Carvalho e meu CPF é 468.121.989-43. Solicito informações sobre meu processo administrativo nº 32330/2025.,1
Gostaria de obter a folha de pagamento consolidada da Secretaria de Obras do DF referente a agosto de 2019.,0
"Meu nome é Heitor Oliveira Souza, PIS/PASEP 720.39229.21-3, CPF 873.616.149-73. Solicito informações sobre meu FGTS.",1
Gostaria de obter o relatório de execução orçamentária da Secretaria de Esporte e Lazer referente ao 2023.,0
Peço acesso aos gastos com cartão corporativo da Procuradoria-Geral do DF.,0
Gostaria de obter o número de beneficiários do programa Programa de Transporte Escolar em 2019.,0
Gostaria de obter o relatório de execução orçamentária da Defensoria Pública do DF referente ao 2020.,0
Gostaria de obter o relatório de gestão da Secretaria de Desenvolvimento Econômico de 2020.,0
Peço acesso à relação de servidores que receberam gratificação no mês de janeiro de 2026.,0
Peço acesso aos documentos de habilitação do vencedor da licitação nº 58/2025.,0
"Meu nome é Amanda Moraes Almeida, CNH 52966598401, CPF 846.071.415-26. Solicito informações sobre multas de trânsito.",1
Meu nome é Rafael Bezerra Torres e meu CPF é 703.346.579-38. Solicito informações sobre meu processo administrativo nº 45513/2025.,1
"Me chamo Felipe Cavalcanti Fernandes, CPF 180.250.226-25, Título de Eleitor 488159061929. Solicito informações sobre minha zona eleitoral.",1
Peço acesso à relação de servidores que receberam gratificação no mês de abril de 2020.,0
Nome: Juliana Torres Cavalcanti. Telefone: (41) 996929-8826. Email: juliana@uol.com.br. Solicito informações sobre meu cadastro.,1
Meu nome é Larissa Bezerra Lima. Contato: (11) 990444-9700 / larissa@yahoo.com.br. Gostaria de informações sobre meu processo.,1
"Sou Natália Gomes Costa, portador do RG 14.055.162-9 e CPF 325.621.274-39. Gostaria de obter cópia do meu processo.",1
Gostaria de obter o relatório de execução orçamentária da Secretaria de Ciência e Tecnologia referente ao 2025.,0
Gostaria de obter a relação de passagens aéreas adquiridas pela Secretaria de Esporte e Lazer em 2024.,0
Solicito informações sobre o atendimento na Controladoria-Geral do DF no ano de 2020.,0
"Me chamo Letícia Santos Bezerra, CPF 853.185.385-09 e RG 56.099.646-5. Peço informações sobre meu benefício.",1
"Dados pessoais: Nome: Karina Torres Souza, CPF: 481.332.184-46, RG: 99.409.266-9, Data Nasc: 08/02/1992. Endereço: Av. W3 Sul, nº 2449, Brazlândia, Brasília-DF - CEP 71837-739. Contato: (91) 993816-8495 / karina@gmail.com.",1
Peço acesso aos termos de referência e edital da licitação nº 11/2023 da Companhia de Saneamento Ambiental.,0
"Sou Alice Bezerra Cavalcanti, portador da CNH nº 15831542020 e CPF 814.718.497-24. Peço informações sobre meu cadastro no DETRAN.",1
"Gostaria de alterar meu email cadastrado. Nome: Leonardo Monteiro Reis, CPF: 594.065.937-34. Novo email: leonardo@uol.com.br.",1
"Solicito informações sobre o quadro de servidores lotados na Secretaria de Esporte e Lazer, por cargo e função.",0
Peço acesso aos relatórios de gestão do programa Programa de Alfabetização.,0
"Meu nome é Cristina Pereira Moreira, PIS/PASEP 585.74170.18-3, CPF 026.489.035-34. Solicito informações sobre meu FGTS.",1
Sou Isabela Bezerra Freitas. Telefone para contato: (11) 998332-2673. Email: isabela@bol.com.br. Peço informações.,1
Gostaria de obter o relatório de gestão da Procuradoria-Geral do DF de 2022.,0
Solicito informações sobre o resultado da licitação nº 73/2026 realizada pela Companhia de Saneamento Ambiental.,0
"Sou Débora Andrade Correia, CPF 990.981.035-29, RG 59.683.416-0. Telefone: (51) 998594-3307. Email: debora@yahoo.com.br. Moro em Cj CLS, nº 6143, Santa Maria, Brasília-DF - CEP 71484-334. Solicito informações sobre meu benefício.",1
Gostaria de obter a ata de julgamento da licitação nº 22/2021 da Companhia de Saneamento Ambiental.,0
"Me chamo Vanessa Nunes Martins, CPF 136.039.068-53 e RG 71.239.783-9. Peço informações sobre meu benefício.",1
Solicito dados estatísticos sobre o programa Capacitação Profissional no Distrito Federal.,0
Peço acesso ao projeto executivo da obra Reforma do Teatro Municipal.,0
Solicito informações sobre o atendimento na Procuradoria-Geral do DF no ano de 2022.,0
"Me chamo Gustavo Ferreira Teixeira, CPF 236.146.538-89 e RG 92.039.283-6. Peço informações sobre meu benefício.",1
Gostaria de obter a relação de passagens aéreas adquiridas pela Secretaria de Cultura em 2019.,0
Peço acesso aos indicadores de desempenho da Secretaria de Agricultura.,0
"Sou Eliane Campos Martins, titular do CPF 140.380.917-83 e título de eleitor nº 171500280573. Gostaria de informações eleitorais.",1
"Gostaria de obter informações sobre todos os contratos ativos da Secretaria de Saúde do DF com valores superiores a R$ 100.000,00.",0
Peço acesso aos relatórios de gestão do programa Programa de Merenda Escolar.,0
"Sou Yasmin Martins Pinto, portador da CNH nº 31131340064 e CPF 796.044.815-92. Peço informações sobre meu cadastro no DETRAN.",1
Gostaria de obter a relação de passagens aéreas adquiridas pela Secretaria de Fazenda do DF em 2020.,0
Peço acesso à relação de servidores que receberam gratificação no mês de junho de 2026.,0
Peço acesso às informações sobre a dotação orçamentária do programa Programa de Assistência Farmacêutica no ano de 2024.,0
Peço acesso aos documentos de habilitação do vencedor da licitação nº 1/2024.,0
"Gostaria de alterar meu email cadastrado. Nome: Débora Correia Oliveira, CPF: 858.794.148-84. Novo email: debora@outlook.com.",1
Peço acesso aos relatórios de gestão do programa Mais Médicos.,0
Peço acesso ao projeto executivo da obra Construção do Hospital Regional.,0
Gostaria de obter a ata de julgamento da licitação nº 97/2026 da Secretaria de Esporte e Lazer.,0
"Solicito informações sobre o quadro de servidores lotados na Secretaria de Fazenda do DF, por cargo e função.",0
Meu nome é Antônia Carvalho Oliveira. Contato: (91) 996449-9134 / antonia@gmail.com. Gostaria de informações sobre meu processo.,1
"Me chamo Rafael Machado Ribeiro, CPF 883.600.869-07 e RG 20.046.069-0. Peço informações sobre meu benefício.",1
Solicito dados estatísticos sobre o programa Programa de Emprego no Distrito Federal.,0
Gostaria de obter o relatório de execução orçamentária da Secretaria de Meio Ambiente referente ao 2025.,0
Nome: Antônio Lima Dias. Telefone: (71) 997704-7044. Email: antonio@hotmail.com. Solicito informações sobre meu cadastro.,1
"Sou Gabriel Martins Monteiro, CPF 298.313.402-48, RG 75.374.896-1. Telefone: (51) 996442-9209. Email: gabriel@yahoo.com.br. Moro em Qd EQS, nº 9258, Asa Norte, Brasília-DF - CEP 73982-217. Solicito informações sobre meu benefício.",1
Sou Pedro Vieira Nascimento. Telefone para contato: (51) 996092-1512. Email: pedro@outlook.com. Peço informações.,1
"Sou Lorena Machado Vieira, portador do CPF 592.645.575-80. Gostaria de saber o andamento do meu requerimento.",1
Peço acesso aos termos de referência e edital da licitação nº 52/2022 da Secretaria de Educação do DF.,0
Gostaria de obter a relação de passagens aéreas adquiridas pela Defensoria Pública do DF em 2019.,0
Peço acesso aos indicadores de desempenho da Secretaria de Segurança Pública.,0
"Me chamo Bianca Campos Nunes, CPF 644.227.825-50, Título de Eleitor 418924260214. Solicito informações sobre minha zona eleitoral.",1
"Me chamo Mateus Correia Reis, CPF 991.616.050-34, Título de Eleitor 668412327007. Solicito informações sobre minha zona eleitoral.",1
"Peço atualização do meu endereço. Nome: Mateus Vieira Pinto, CPF: 338.539.844-44. Novo endereço: Av. Comercial, nº 1388, Núcleo Bandeirante, Brasília-DF - CEP 71869-597.",1
Gostaria de obter o relatório de execução orçamentária da Secretaria de Ciência e Tecnologia referente ao 2025.,0
Peço acesso aos gastos com cartão corporativo da Secretaria de Cultura.,0
Gostaria de obter dados sobre meio ambiente no Distrito Federal.,0
"Solicito informações detalhadas sobre o orçamento da Procuradoria-Geral do DF para o exercício de 2024, incluindo despesas com pessoal e custeio.",0
Peço acesso à relação de servidores que receberam gratificação no mês de maio de 2023.,0
"Gostaria de exercer meu direito ao esquecimento. CPF: 665.298.168-87, Nome: Ingrid Costa Araújo.",1
Solicito dados estatísticos sobre o programa Segurança Alimentar no Distrito Federal.,0
"Meu nome é Amanda Moraes Lima, CNH 52991375787, CPF 718.639.599-63. Solicito informações sobre multas de trânsito.",1
"Me chamo Yasmin Ferreira Nascimento, CPF 159.634.934-47 e RG 81.811.378-X. Peço informações sobre meu benefício.",1
"Sou Laura Souza Martins, portador do CPF 738.103.693-22. Gostaria de saber o andamento do meu requerimento.",1
Peço acesso aos gastos com cartão corporativo da Secretaria de Ciência e Tecnologia.,0
"Gostaria de exercer meu direito ao esquecimento. CPF: 727.124.604-56, Nome: Bernardo Lima Mendes.",1
Gostaria de obter fotos atualizadas das obras em execução pela Procuradoria-Geral do DF.,0
"Me chamo Patrícia Costa Bezerra, portador do CPF 612.915.390-26 e RG 11.256.701-1. Endereço: Travessa do Sol, nº 692, Gama, Brasília-DF - CEP 73046-314. Telefone: (91) 999110-6726. Gostaria de informações.",1
"Dados pessoais: Nome: Brenda Torres Moraes, CPF: 663.333.648-94, RG: 58.038.940-8, Data Nasc: 20/01/1975. Endereço: Av. da Paz, nº 4942, Noroeste, Brasília-DF - CEP 71378-839. Contato: (51) 999398-4804 / brenda@gmail.com.",1
"Peço atualização do meu endereço. Nome: Larissa Ribeiro Batista, CPF: 186.310.027-04. Novo endereço: Conjunto CLN, nº 8526, Ceilândia, Brasília-DF - CEP 71159-698.",1
"Solicito informações detalhadas sobre o orçamento da Secretaria de Obras do DF para o exercício de 2022, incluindo despesas com pessoal e custeio.",0
Solicito informações sobre o planejamento estratégico da Secretaria de Ciência e Tecnologia.,0
Nome: Pedro Martins Torres. CPF: 587.260.684-27. Solicito acesso aos meus dados cadastrais no sistema da Controladoria-Geral do DF.,1
Peço acesso aos indicadores de desempenho da Departamento de Trânsito.,0
"Sou Lorena Bezerra Ferreira, portador do PIS 448.24896.17-0 e CPF 794.317.151-98. Peço informações sobre meu PIS.",1
Peço acesso aos gastos com cartão corporativo da Secretaria de Saúde do DF.,0
Gostaria de obter o relatório de gestão da Procuradoria-Geral do DF de 2019.,0
Solicito informações sobre o planejamento estratégico da Instituto de Previdência do DF.,0
"Gostaria de exercer meu direito ao esquecimento. CPF: 057.813.783-67, Nome: Camila Machado Freitas.",1
Solicito cópia do contrato nº 52775/2020 firmado entre a Secretaria de Assistência Social e a empresa Serviços Integrados.,0
Gostaria de obter a folha de pagamento consolidada da Controladoria-Geral do DF referente a outubro de 2022.,0
Solicito informações sobre o resultado da licitação nº 7/2023 realizada pela Secretaria de Obras do DF.,0
Nome: Adriana Ferreira Carvalho. CPF: 978.386.053-42. Solicito acesso aos meus dados cadastrais no sistema da Secretaria de Assistência Social.,1
Peço acesso aos gastos com cartão corporativo da Secretaria de Cultura.,0
Peço acesso à relação de servidores que receberam gratificação no mês de novembro de 2022.,0
"Sou Gisele Rodrigues Torres, CPF 847.451.769-96, RG 84.857.087-0. Telefone: (81) 995461-8902. Email: gisele@uol.com.br. Moro em Av. W3 Norte, nº 900, Cruzeiro, Brasília-DF - CEP 70029-658. Solicito informações sobre meu benefício.",1
Peço acesso aos termos de referência e edital da licitação nº 58/2024 da Secretaria de Assistência Social.,0
"Solicito a exclusão dos meus dados pessoais. Nome: Antônia Carvalho Moraes, CPF: 193.886.012-89, RG 46.957.420-7.",1
Solicito informações sobre o atendimento na Secretaria de Agricultura no ano de 2019.,0
"Gostaria de alterar meu email cadastrado. Nome: Yasmin Pereira Santos, CPF: 685.532.083-03. Novo email: yasmin@hotmail.com.",1
"Meu nome é Valentina Andrade Nascimento, CNH 06910692197, CPF 247.929.066-28. Solicito informações sobre multas de trânsito.",1
Solicito informações sobre o resultado da licitação nº 72/2023 realizada pela Secretaria de Agricultura.,0
Solicito dados estatísticos sobre o programa Programa de Atenção Básica no Distrito Federal.,0
"Dados pessoais: Nome: Enzo Costa Mendes, RG: 78.270.102-1, CPF: 467.935.025-30. Solicito informações sobre minha aposentadoria.",1
"Solicito informações sobre o quadro de servidores lotados na Secretaria de Educação do DF, por cargo e função.",0
"Peço informações sobre o cadastro do meu dependente Fabio Alves Almeida, CPF 731.358.099-19, data nasc. 14/01/1987.",1
"Peço atualização do meu endereço. Nome: Jaqueline Costa Nunes, CPF: 535.339.444-50. Novo endereço: Alameda dos Ipês, nº 9785, Asa Sul, Brasília-DF - CEP 70951-555.",1
"Dados pessoais: Nome: Arthur Freitas Lima, RG: 02.014.487-7, CPF: 713.069.071-28. Solicito informações sobre minha aposentadoria.",1
Nome: Miguel Rodrigues Reis. Telefone: (61) 999861-7567. Email: miguel@uol.com.br. Solicito informações sobre meu cadastro.,1
Meu nome é Isabela Santos Gomes. Contato: (71) 990736-6388 / isabela@uol.com.br. Gostaria de informações sobre meu processo.,1
"Solicito informações detalhadas sobre o orçamento da Secretaria de Fazenda do DF para o exercício de 2022, incluindo despesas com pessoal e custeio.",0
Gostaria de obter dados sobre licitações no Distrito Federal.,0
"Sou Bianca Santos Machado, portador do RG 45.987.435-3 e CPF 773.103.082-20. Gostaria de obter cópia do meu processo.",1
"Gostaria de alterar meu email cadastrado. Nome: Marcos Ribeiro Moreira, CPF: 658.437.841-18. Novo email: marcos@gmail.com.",1
Peço acesso às informações sobre a dotação orçamentária do programa Programa de Combate à Dengue no ano de 2024.,0
Nome: Ana Cavalcanti Fernandes. CPF: 252.587.209-69. Solicito acesso aos meus dados cadastrais no sistema da Procuradoria-Geral do DF.,1
Solicito informações sobre o planejamento estratégico da Secretaria de Agricultura.,0
"Me chamo Enzo Batista Alves, CPF 897.143.966-11, Título de Eleitor 197539895476. Solicito informações sobre minha zona eleitoral.",1
Nome: Débora Pinto Reis. Telefone: (21) 994849-9582. Email: debora@outlook.com. Solicito informações sobre meu cadastro.,1
"Me chamo Melissa Mendes Vieira, CPF 950.635.967-97, Título de Eleitor 636057868585. Solicito informações sobre minha zona eleitoral.",1
"Solicito a exclusão dos meus dados pessoais. Nome: Bianca Torres Pinto, CPF: 247.649.916-16, RG 04.156.012-0.",1
"Meu nome é Amanda Dias Vieira, CNH 87628391771, CPF 246.583.203-47. Solicito informações sobre multas de trânsito.",1
"Sou Tatiane Machado Rodrigues, CPF 984.425.842-18, RG 75.814.911-7. Telefone: (11) 995206-4720. Email: tatiane@uol.com.br. Moro em Cj W3 Sul, nº 6521, Taguatinga, Brasília-DF - CEP 73443-984. Solicito informações sobre meu benefício.",1
"Dados pessoais: Nome: Lorenzo Pereira Araújo, RG: 55.617.010-2, CPF: 075.907.277-92. Solicito informações sobre minha aposentadoria.",1
Gostaria de obter fotos atualizadas das obras em execução pela Secretaria de Educação do DF.,0
"Solicito a exclusão dos meus dados pessoais. Nome: Bianca Costa Oliveira, CPF: 483.075.154-16, RG 73.247.593-8.",1
Gostaria de obter o relatório de gestão da Secretaria de Agricultura de 2019.,0
"Sou Marcos Alves Gomes, portador do PIS 239.62303.27-0 e CPF 325.174.979-07. Peço informações sobre meu PIS.",1
Meu nome é Noah Andrade Oliveira e meu CPF é 638.957.202-67. Solicito informações sobre meu processo administrativo nº 41753/2026.,1
Gostaria de obter dados sobre turismo no Distrito Federal.,0
Peço acesso aos indicadores de desempenho da Secretaria de Segurança Pública.,0
Solicito informações sobre o cronograma físico-financeiro da obra Reforma da Escola Pública.,0
Solicito informações sobre as despesas com diárias da Secretaria de Obras do DF no ano de 2019.,0
"Sou Marcos Lima Carvalho, portador do CPF 468.427.206-05. Gostaria de saber o andamento do meu requerimento.",1
Solicito informações sobre o planejamento estratégico da Secretaria de Fazenda do DF.,0
Meu nome é Gabriel Almeida Rodrigues e meu CPF é 272.939.414-12. Solicito informações sobre meu processo administrativo nº 10239/2021.,1
"Solicito informações detalhadas sobre o orçamento da Secretaria de Saúde do DF para o exercício de 2021, incluindo despesas com pessoal e custeio.",0
"Gostaria de obter informações sobre o benefício da minha mãe Bianca Barbosa Batista, CPF 257.187.327-01.",1
Peço acesso aos indicadores de desempenho da Secretaria de Fazenda do DF.,0
Meu nome é Ricardo Bezerra Fernandes. Contato: (21) 995993-4321 / ricardo@hotmail.com. Gostaria de informações sobre meu processo.,1
Peço acesso às informações sobre a dotação orçamentária do programa Programa de Habitação no ano de 2024.,0
"Sou Samuel Cardoso Oliveira, portador do CPF 572.188.260-32. Gostaria de saber o andamento do meu requerimento.",1
"Dados pessoais: Nome: Helena Santos Teixeira, RG: 81.571.569-8, CPF: 604.956.781-63. Solicito informações sobre minha aposentadoria.",1
"Me chamo Juliana Teixeira Rodrigues, CPF 543.090.461-93, Título de Eleitor 645742571726. Solicito informações sobre minha zona eleitoral.",1
Solicito cópia do contrato nº 19006/2026 firmado entre a Secretaria de Agricultura e a empresa Serviços Integrados.,0
Meu nome é Camila Dias Gomes e meu CPF é 063.443.629-52. Solicito informações sobre meu processo administrativo nº 13649/2021.,1
"Peço a anonimização dos meus dados. Dados: Nome Antônio Campos Moraes, CPF 883.520.078-40, Email antonio@yahoo.com.br.",1
Sou Amanda Martins Batista. Telefone para contato: (81) 999475-7197. Email: amanda@gmail.com. Peço informações.,1
Sou Cristina Dias Ribeiro. Telefone para contato: (61) 990982-1349. Email: cristina@uol.com.br. Peço informações.,1
"Sou Amanda Carvalho Gomes, portador do PIS 072.99531.56-1 e CPF 891.327.919-33. Peço informações sobre meu PIS.",1
"Sou Samuel Cavalcanti Rodrigues, CPF 743.379.715-72, RG 24.736.364-X. Telefone: (31) 991548-7966. Email: samuel@uol.com.br. Moro em Travessa do Sol, nº 1048, Recanto das Emas, Brasília-DF - CEP 71401-694. Solicito informações sobre meu benefício.",1
"Dados pessoais: Nome: Ingrid Souza Batista, CPF: 128.977.496-01, RG: 79.734.003-1, Data Nasc: 27/03/1967. Endereço: Avenida da Paz, nº 1773, Sudoeste, Brasília-DF - CEP 70875-318. Contato: (51) 998611-7949 / ingrid@hotmail.com.",1
"Sou Tiago Correia Lima, titular do CPF 430.234.913-13 e título de eleitor nº 385218023675. Gostaria de informações eleitorais.",1
Nome: Antônia Batista Cardoso. CPF: 078.566.890-05. Solicito acesso aos meus dados cadastrais no sistema da Secretaria de Educação do DF.,1
"Sou Enzo Barbosa Almeida, CPF 495.129.422-24, RG 66.919.862-6. Telefone: (41) 990162-6425. Email: enzo@bol.com.br. Moro em Av. W3 Sul, nº 2773, Santa Maria, Brasília-DF - CEP 71351-420. Solicito informações sobre meu benefício.",1
Gostaria de obter o relatório de gestão da Departamento de Trânsito de 2019.,0
Nome: Arthur Moreira Correia. CPF: 654.890.765-50. Solicito acesso aos meus dados cadastrais no sistema da Secretaria de Desenvolvimento Econômico.,1
Solicito cópia do contrato nº 65515/2022 firmado entre a Secretaria de Segurança Pública e a empresa Consultoria Capital.,0
Peço acesso aos termos de referência e edital da licitação nº 37/2021 da Secretaria de Desenvolvimento Econômico.,0
Gostaria de obter fotos atualizadas das obras em execução pela Secretaria de Ciência e Tecnologia.,0
Solicito informações sobre o atendimento na Secretaria de Assistência Social no ano de 2021.,0
Peço acesso aos indicadores de desempenho da Instituto de Previdência do DF.,0
"Me chamo Natália Almeida Ramos, CPF 955.602.328-31 e RG 72.648.495-4. Peço informações sobre meu benefício.",1
Gostaria de obter fotos atualizadas das obras em execução pela Tribunal de Contas do DF.,0
"Meu nome é Arthur Ribeiro Cardoso, PIS/PASEP 814.80625.19-1, CPF 001.546.339-76. Solicito informações sobre meu FGTS.",1
"Gostaria de obter informações sobre o benefício da minha mãe Antônio Almeida Ribeiro, CPF 975.033.996-78.",1
"Me chamo Fernanda Santos Nascimento, CPF 356.509.981-08 e RG 47.820.860-X. Peço informações sobre meu benefício.",1
Gostaria de obter a relação de passagens aéreas adquiridas pela Tribunal de Contas do DF em 2021.,0
Gostaria de obter a folha de pagamento consolidada da Defensoria Pública do DF referente a dezembro de 2024.,0
Gostaria de obter fotos atualizadas das obras em execução pela Secretaria de Fazenda do DF.,0
Nome: Amanda Cardoso Rodrigues. CPF: 361.021.461-90. Solicito acesso aos meus dados cadastrais no sistema da Secretaria de Cultura.,1
Solicito informações sobre as despesas com diárias da Secretaria de Esporte e Lazer no ano de 2026.,0
"Gostaria de obter informações sobre o benefício da minha mãe Eduardo Reis Souza, CPF 400.923.047-96.",1
Peço acesso aos documentos de habilitação do vencedor da licitação nº 31/2021.,0
Meu nome é Lucas Santos Silva e meu CPF é 886.856.067-48. Solicito informações sobre meu processo administrativo nº 30415/2024.,1
"Solicito informações sobre o processo do meu pai Mateus Monteiro Souza, CPF 724.428.894-80, RG 67.750.409-9.",1
Solicito informações sobre as despesas com diárias da Secretaria de Transporte e Mobilidade no ano de 2022.,0
"Gostaria de exercer meu direito ao esquecimento. CPF: 550.899.366-50, Nome: Manuela Andrade Almeida.",1
"Sou Karina Pinto Dias, portador do PIS 615.60990.68-2 e CPF 532.645.651-61. Peço informações sobre meu PIS.",1
Peço acesso aos relatórios de gestão do programa Programa de Erradicação do Trabalho Infantil.,0
"Peço atualização do meu endereço. Nome: Ingrid Souza Moreira, CPF: 435.986.246-62. Novo endereço: Quadra EQS, nº 5241, Samambaia, Brasília-DF - CEP 73902-395.",1
Solicito informações sobre o planejamento estratégico da Procuradoria-Geral do DF.,0
Gostaria de obter a ata de julgamento da licitação nº 86/2022 da Secretaria de Agricultura.,0
Gostaria de obter dados sobre cotas parlamentares no Distrito Federal.,0
Peço acesso aos termos de referência e edital da licitação nº 87/2025 da Tribunal de Contas do DF.,0
Nome: Bernardo Ferreira Freitas. CPF: 766.842.415-66. Solicito acesso aos meus dados cadastrais no sistema da Controladoria-Geral do DF.,1
Gostaria de obter o relatório de execução orçamentária da Controladoria-Geral do DF referente ao 2023.,0
"Me chamo Jaqueline Bezerra Cavalcanti, portador do CPF 018.530.665-91 e RG 15.475.265-1. Endereço: Quadra Rio de Janeiro, nº 6299, Recanto das Emas, Brasília-DF - CEP 70043-242. Telefone: (11) 999041-8508. Gostaria de informações.",1
Peço acesso aos relatórios de gestão do programa Programa de Merenda Escolar.,0
"Meu nome é Lorenzo Ribeiro Reis, PIS/PASEP 631.78231.32-8, CPF 298.274.333-77. Solicito informações sobre meu FGTS.",1
Sou Felipe Santos Mendes. Telefone para contato: (61) 991258-6413. Email: felipe@bol.com.br. Peço informações.,1
Peço acesso aos indicadores de desempenho da Secretaria de Esporte e Lazer.,0
"Me chamo Cristina Correia Santos, CPF 774.060.793-20, Título de Eleitor 610664605877. Solicito informações sobre minha zona eleitoral.",1
Gostaria de obter dados sobre assistência social no Distrito Federal.,0
"Me chamo Letícia Torres Moreira, CPF 231.898.763-71, Título de Eleitor 201821960155. Solicito informações sobre minha zona eleitoral.",1
Solicito cópia do contrato nº 81132/2019 firmado entre a Secretaria de Ciência e Tecnologia e a empresa Gestão Pública.,0
"Me chamo Bruno Alves Nunes, CPF 576.393.903-46 e RG 17.403.149-3. Peço informações sobre meu benefício.",1
"Sou Vanessa Ribeiro Souza, portador da CNH nº 51014565264 e CPF 241.777.970-65. Peço informações sobre meu cadastro no DETRAN.",1
Gostaria de obter a ata de julgamento da licitação nº 66/2020 da Instituto de Previdência do DF.,0
Gostaria de obter a folha de pagamento consolidada da Secretaria de Segurança Pública referente a dezembro de 2024.,0
"Me chamo Mateus Ramos Souza, CPF 311.788.611-71 e RG 48.907.397-0. Peço informações sobre meu benefício.",1
Meu nome é Camila Rodrigues Nunes. Contato: (61) 991648-3291 / camila@hotmail.com. Gostaria de informações sobre meu processo.,1
"Solicito informações detalhadas sobre o orçamento da Instituto de Previdência do DF para o exercício de 2020, incluindo despesas com pessoal e custeio.",0
Gostaria de obter dados sobre concursos públicos no Distrito Federal.,0
Gostaria de obter o relatório de gestão da Companhia de Saneamento Ambiental de 2025.,0
Sou Luiz Pinto Bezerra. Telefone para contato: (81) 993236-7670. Email: luiz@gmail.com. Peço informações.,1
"Sou Beatriz Pinto Rodrigues, titular do CPF 334.878.519-70 e título de eleitor nº 663167712664. Gostaria de informações eleitorais.",1
"Dados pessoais: Nome: Patrícia Alves Costa, RG: 03.445.320-6, CPF: 308.643.743-05. Solicito informações sobre minha aposentadoria.",1
Solicito informações sobre o planejamento estratégico da Secretaria de Obras do DF.,0
"Sou Guilherme Gomes Oliveira, portador do RG 84.331.691-1 e CPF 978.862.781-19. Gostaria de obter cópia do meu processo.",1
"Me chamo Ingrid Lima Gomes, CPF 565.581.164-21, Título de Eleitor 442291125125. Solicito informações sobre minha zona eleitoral.",1
Peço acesso às informações sobre a dotação orçamentária do programa Programa de Emprego no ano de 2020.,0
