pedido,contem_dados_pessoais
"Me chamo Carolina Souza Mendes, CPF 249.931.780-93, e moro em Cj São Paulo, nº 1943, Alto da Colina, Porto Alegre - CEP 18253-557. Gostaria de acessar meus dados pessoais.",1
"Meus dados: Tiago Andrade Costa, CPF: 991.622.447-10, RG: 87.510.001-3, residente em Alameda do Comércio, nº 7720, São José, Curitiba - CEP 60740-439. Solicito extrato de serviços.",1
"Me chamo Eduardo Alves Machado, CPF 017.491.236-65, e moro em Conjunto Rio de Janeiro, nº 8420, Parque das Nações, Porto Alegre - CEP 92293-445. Gostaria de acessar meus dados pessoais.",1
"Solicito acesso aos meus dados cadastrais. Nome: Marcos Bezerra Pereira, CPF: 252.749.043-35, Data Nasc: 06/06/1989.",1
Peço acesso às atas das reuniões do conselho de Educação realizadas em 2025.,0
Peço acesso aos editais de concursos públicos realizados pela Departamento de Trânsito.,0
Meu nome é Débora Freitas Moreira e meu CPF é 966.649.445-02. Solicito informações sobre meu processo administrativo.,1
Solicito informações sobre o orçamento da secretaria para o ano de 2021.,0
Solicito dados sobre a execução orçamentária do projeto Implantação de Ciclovias.,0
"Solicito acesso aos meus dados cadastrais. Nome: Tiago Barbosa Ribeiro, CPF: 193.729.070-06, Data Nasc: 01/04/1977.",1
Solicito dados sobre as transferências voluntárias realizadas no ano de 2026.,0
Meu nome é João Reis Moreira e meu CPF é 652.287.358-36. Solicito informações sobre meu processo administrativo.,1
Gostaria de saber o valor total gasto com diárias no ano de 2021.,0
Gostaria de saber o valor total gasto com diárias no ano de 2020.,0
"Solicito informações sobre o processo número 11595/2026. Meus dados: Nome: Bruno Pereira Mendes, CPF: 235.238.491-52, Endereço: Conjunto Brasil, nº 9867, Jardim Europa, Manaus - CEP 12879-276.",1
"Meus dados: Antônio Mendes Ferreira, CPF: 421.582.545-80, RG: 14.343.825-0, residente em Quadra São Paulo, nº 983, Boa Vista, Belo Horizonte - CEP 19814-468. Solicito extrato de serviços.",1
"Sou Juliana Torres Lima, portador do RG 56.897.206-6 e CPF 690.598.884-72. Gostaria de saber sobre meu benefício.",1
"Sou Antônio Nascimento Gomes, portador do RG 10.874.399-3 e CPF 375.485.811-49. Gostaria de saber sobre meu benefício.",1
Peço informações sobre as metas e resultados do programa Programa de Capacitação Profissional.,0
Gostaria de obter informações sobre o quadro de pessoal da Secretaria de Saúde.,0
Peço informações sobre as metas e resultados do programa Programa de Habitação.,0
Meu nome é André Cavalcanti Nascimento e meu CPF é 300.036.255-08. Solicito informações sobre meu processo administrativo.,1
Meu nome é João Costa Nunes e meu CPF é 392.836.499-58. Solicito informações sobre meu processo administrativo.,1
"Dados do solicitante: Nome: Camila Araújo Bezerra, RG: 01.779.120-5, CPF: 027.598.275-00, Tel: (28) 999219-9838. Solicito informações.",1
"Me chamo Patrícia Almeida Barbosa e meu CPF é 507.585.024-35. Moro na Quadra dos Ipês, nº 7534, Alto da Colina, Rio de Janeiro - CEP 91730-651. Preciso de informações sobre minha aposentadoria.",1
Solicito dados sobre a execução orçamentária do projeto Construção de Escolas.,0
Peço acesso aos editais de concursos públicos realizados pela Instituto de Previdência.,0
Nome: Bianca Cardoso Lima. Telefone: (99) 94348-5230. Email: bianca@outlook.com. Preciso de informações sobre meu cadastro.,1
Peço acesso aos editais de concursos públicos realizados pela Companhia de Saneamento.,0
"Sou Marcos Almeida Dias, titular do CPF 171.112.085-52 e título de eleitor 203621329670. Peço informações eleitorais.",1
Gostaria de obter o planejamento estratégico da Instituto de Previdência para o período 2021-2027.,0
Solicito informações sobre o orçamento da secretaria para o ano de 2021.,0
Gostaria de obter informações sobre o quadro de pessoal da Secretaria de Saúde.,0
Solicito informações sobre o orçamento da secretaria para o ano de 2023.,0
Meu nome é Antônio Alves Barbosa e tenho CNH número 16968679111. Gostaria de informações sobre multas.,1
Solicito dados sobre a execução orçamentária do projeto Reforma de Praças.,0
"Me chamo Gustavo Nunes Alves, CPF 151.812.222-18, e moro em Qd das Palmeiras, nº 213, Parque das Nações, Salvador - CEP 35540-563. Gostaria de acessar meus dados pessoais.",1
"Dados do solicitante: Nome: Letícia Santos Ferreira, RG: 77.839.275-6, CPF: 708.413.353-46, Tel: (54) 998773-7546. Solicito informações.",1
"Sou o cidadão Patrícia Moreira Campos, RG 53.325.298-8, telefone (82) 94402-8555. Peço informações sobre minha solicitação.",1
Solicito dados sobre a execução orçamentária do projeto Reforma de Praças.,0
Meu nome é Bianca Machado Souza e meu CPF é 642.394.594-27. Solicito informações sobre meu processo administrativo.,1
Gostaria de obter o planejamento estratégico da Secretaria de Fazenda para o período 2022-2025.,0
Solicito informações sobre o orçamento da secretaria para o ano de 2020.,0
Gostaria de saber o valor total gasto com diárias no ano de 2019.,0
"Me chamo Maria Freitas Pereira e meu CPF é 905.762.170-34. Moro na Travessa do Comércio, nº 7030, Alto da Colina, Brasília - CEP 20970-616. Preciso de informações sobre minha aposentadoria.",1
"Dados pessoais: Nome: Rafael Barbosa Andrade, Data de Nascimento: 01/03/1957, CPF: 761.915.164-87. Solicito correção de dados.",1
"Solicito acesso aos meus dados cadastrais. Nome: Ana Freitas Pereira, CPF: 148.389.919-59, Data Nasc: 22/05/1973.",1
Nome: Bruna Reis Campos. Telefone: (71) 999508-4761. Email: bruna@uol.com.br. Preciso de informações sobre meu cadastro.,1
"Dados pessoais: Nome: Gabriel Rodrigues Reis, Data de Nascimento: 10/09/1991, CPF: 080.692.177-31. Solicito correção de dados.",1
Solicito dados sobre a execução orçamentária do projeto Revitalização do Centro.,0
Gostaria de obter informações sobre o quadro de pessoal da Secretaria de Educação.,0
Cidadão: Larissa Teixeira Costa. Documento: CPF 172.498.596-50. Contato: (85) 996419-8457 / larissa@hotmail.com. Gostaria de informações.,1
Solicito cópia dos contratos firmados entre a administração pública e a empresa Soluções Beta.,0
Peço acesso aos editais de concursos públicos realizados pela Secretaria de Segurança.,0
"Sou o cidadão Luiz Silva Pereira, RG 48.163.617-2, telefone (79) 991194-8220. Peço informações sobre minha solicitação.",1
"Me chamo Vanessa Costa Campos e meu CPF é 597.357.627-22. Moro na Qd do Comércio, nº 82, Jardim América, Rio de Janeiro - CEP 81046-789. Preciso de informações sobre minha aposentadoria.",1
Gostaria de obter dados estatísticos sobre transporte no Distrito Federal.,0
Solicito dados sobre a execução orçamentária do projeto Revitalização do Centro.,0
Solicito a relação de bens patrimoniais da Secretaria de Transporte.,0
Gostaria de saber quantos servidores públicos estão lotados na Secretaria de Saúde.,0
"Dados pessoais: Nome: Priscila Silva Cavalcanti, Data de Nascimento: 14/03/1998, CPF: 548.471.978-01. Solicito correção de dados.",1
Peço acesso às atas das reuniões do conselho de Transparência realizadas em 2020.,0
Gostaria de obter dados estatísticos sobre educação no Distrito Federal.,0
Solicito informações sobre o processo licitatório número 45311/2025.,0
Nome: Lucas Almeida Martins. Telefone: (84) 96335-5598. Email: lucas@uol.com.br. Preciso de informações sobre meu cadastro.,1
Gostaria de saber o valor total gasto com diárias no ano de 2026.,0
Peço acesso aos relatórios de gestão do programa Programa de Capacitação Profissional.,0
"Sou o cidadão Gustavo Dias Reis, RG 93.007.387-2, telefone (37) 993866-9161. Peço informações sobre minha solicitação.",1
Gostaria de saber o valor total gasto com diárias no ano de 2021.,0
"Sou Fernanda Teixeira Carvalho, titular do CPF 359.299.407-70 e título de eleitor 074893555871. Peço informações eleitorais.",1
"Sou o cidadão Fernanda Ferreira Barbosa, RG 83.151.200-0, telefone (99) 990680-2041. Peço informações sobre minha solicitação.",1
Gostaria de saber quantos servidores públicos estão lotados na Controladoria-Geral.,0
Solicito dados sobre a execução orçamentária do projeto Modernização do Hospital.,0
Solicito informações sobre o processo licitatório número 93365/2018.,0
"Me chamo Gabriel Pereira Araújo e meu CPF é 962.294.295-43. Moro na Av. Brasil, nº 2340, Jardim América, Salvador - CEP 46090-436. Preciso de informações sobre minha aposentadoria.",1
"Meus dados: Pedro Alves Martins, CPF: 279.346.290-01, RG: 75.227.758-8, residente em Travessa das Palmeiras, nº 9497, Boa Vista, Belo Horizonte - CEP 70690-716. Solicito extrato de serviços.",1
Peço informações sobre as metas e resultados do programa Mais Médicos.,0
Gostaria de saber quantos servidores públicos estão lotados na Departamento de Trânsito.,0
Solicito a relação de bens patrimoniais da Secretaria de Saúde.,0
"Me chamo Adriana Mendes Ramos, CPF 426.898.807-68, e moro em Av. Bahia, nº 2254, Alto da Colina, Porto Alegre - CEP 41729-371. Gostaria de acessar meus dados pessoais.",1
Gostaria de obter dados estatísticos sobre turismo no Distrito Federal.,0
"Dados do solicitante: Nome: Gustavo Santos Teixeira, RG: 74.708.005-1, CPF: 095.719.295-90, Tel: (66) 94040-5127. Solicito informações.",1
Meu nome é Carlos Gomes Rodrigues e tenho CNH número 37746744161. Gostaria de informações sobre multas.,1
Solicito cópia dos contratos firmados entre a administração pública e a empresa Tecnologia Alpha.,0
Solicito informações sobre o processo licitatório número 91412/2023.,0
Gostaria de obter dados estatísticos sobre governo digital no Distrito Federal.,0
"Dados do solicitante: Nome: Camila Bezerra Dias, RG: 34.280.534-5, CPF: 627.045.816-14, Tel: (61) 995039-3999. Solicito informações.",1
Solicito informações sobre o orçamento da secretaria para o ano de 2020.,0
"Dados pessoais: Nome: Bruna Oliveira Almeida, Data de Nascimento: 11/11/1980, CPF: 852.784.779-54. Solicito correção de dados.",1
Peço acesso às atas das reuniões do conselho de Orçamento Participativo realizadas em 2020.,0
"Dados pessoais: Nome: Carlos Oliveira Moreira, Data de Nascimento: 17/05/1956, CPF: 882.136.441-07. Solicito correção de dados.",1
Nome completo: Marcos Gomes Campos. PIS/PASEP: 077.03572.06-7. Email: marcos@yahoo.com.br. Telefone: (49) 996893-8524. Solicito informações.,1
Solicito dados sobre as transferências voluntárias realizadas no ano de 2023.,0
Gostaria de obter informações sobre o quadro de pessoal da Procuradoria-Geral.,0
Cidadão: Adriana Machado Araújo. Documento: CPF 000.919.656-08. Contato: (98) 999825-8728 / adriana@gmail.com. Gostaria de informações.,1
Nome: Luiz Barbosa Monteiro. Telefone: (21) 96135-7714. Email: luiz@gmail.com. Preciso de informações sobre meu cadastro.,1
"Sou o cidadão Felipe Almeida Teixeira, RG 66.329.477-2, telefone (79) 995674-4100. Peço informações sobre minha solicitação.",1
Solicito dados sobre a execução orçamentária do projeto Reforma de Praças.,0
Solicito a relação de bens patrimoniais da Secretaria de Educação.,0
Nome: Marcos Machado Campos. Telefone: (11) 999783-3125. Email: marcos@outlook.com. Preciso de informações sobre meu cadastro.,1
Gostaria de obter dados estatísticos sobre governo digital no Distrito Federal.,0
"Sou Adriana Cardoso Carvalho, titular do CPF 166.131.198-90 e título de eleitor 261872463119. Peço informações eleitorais.",1
Solicito informações sobre o processo licitatório número 77677/2026.,0
Peço acesso aos editais de concursos públicos realizados pela Secretaria de Segurança.,0
"Sou José Cardoso Mendes, titular do CPF 094.586.308-00 e título de eleitor 919814982162. Peço informações eleitorais.",1
Cidadão: Rodrigo Reis Reis. Documento: CPF 429.560.173-06. Contato: (32) 93853-1530 / rodrigo@yahoo.com.br. Gostaria de informações.,1
"Solicito informações sobre o processo número 19224/2021. Meus dados: Nome: Ana Reis Cardoso, CPF: 380.893.439-53, Endereço: Alameda Comercial, nº 7136, Vila Rica, Fortaleza - CEP 66693-590.",1
Nome completo: Gustavo Machado Cardoso. PIS/PASEP: 102.97659.16-9. Email: gustavo@uol.com.br. Telefone: (46) 95072-4251. Solicito informações.,1
Nome completo: Bruna Ramos Bezerra. PIS/PASEP: 820.03441.32-4. Email: bruna@gmail.com. Telefone: (89) 98424-7972. Solicito informações.,1
Nome completo: Larissa Almeida Moreira. PIS/PASEP: 038.27690.67-4. Email: larissa@gmail.com. Telefone: (88) 992868-7468. Solicito informações.,1
Solicito a relação de bens patrimoniais da Secretaria de Agricultura.,0
Cidadão: Natália Lima Ferreira. Documento: CPF 021.732.129-15. Contato: (22) 94036-1779 / natalia@yahoo.com.br. Gostaria de informações.,1
"Me chamo Débora Costa Dias e meu CPF é 550.461.231-42. Moro na Cj das Flores, nº 5779, Centro, São Paulo - CEP 12159-811. Preciso de informações sobre minha aposentadoria.",1
"Dados pessoais: Nome: Bianca Dias Rodrigues, Data de Nascimento: 15/08/1987, CPF: 468.574.945-68. Solicito correção de dados.",1
Gostaria de saber quantos servidores públicos estão lotados na Companhia de Saneamento.,0
"Sou o cidadão Patrícia Cavalcanti Nascimento, RG 01.887.206-9, telefone (83) 96615-9131. Peço informações sobre minha solicitação.",1
Gostaria de obter informações sobre o quadro de pessoal da Departamento de Trânsito.,0
"Solicito informações sobre o processo número 99338/2024. Meus dados: Nome: Carlos Dias Andrade, CPF: 070.772.856-85, Endereço: Cj das Palmeiras, nº 3067, Bela Vista, Fortaleza - CEP 58403-174.",1
Gostaria de obter dados estatísticos sobre saúde pública no Distrito Federal.,0
"Dados pessoais: Nome: Larissa Ferreira Reis, Data de Nascimento: 26/04/1979, CPF: 634.853.683-18. Solicito correção de dados.",1
Gostaria de obter informações sobre o quadro de pessoal da Secretaria de Educação.,0
"Dados do solicitante: Nome: Rafael Silva Teixeira, RG: 68.412.787-1, CPF: 551.137.226-93, Tel: (53) 97461-1795. Solicito informações.",1
"Solicito informações sobre o processo número 24851/2022. Meus dados: Nome: Antônio Almeida Santos, CPF: 320.004.679-11, Endereço: Travessa Beira Rio, nº 7085, Parque das Nações, Brasília - CEP 16166-850.",1
"Meus dados: Vanessa Machado Andrade, CPF: 676.449.884-91, RG: 47.155.522-7, residente em Travessa dos Ipês, nº 7615, Centro, Fortaleza - CEP 36977-366. Solicito extrato de serviços.",1
Solicito dados sobre as transferências voluntárias realizadas no ano de 2023.,0
"Me chamo Patrícia Batista Oliveira, CPF 309.600.235-50, e moro em Av. da Paz, nº 4601, Parque das Nações, Curitiba - CEP 41889-114. Gostaria de acessar meus dados pessoais.",1
Gostaria de obter informações sobre o quadro de pessoal da Procuradoria-Geral.,0
"Sou o cidadão André Ramos Freitas, RG 65.977.414-4, telefone (34) 991359-9316. Peço informações sobre minha solicitação.",1
Solicito a relação de bens patrimoniais da Controladoria-Geral.,0
Nome completo: Lucas Cavalcanti Araújo. PIS/PASEP: 677.64630.00-5. Email: lucas@yahoo.com.br. Telefone: (82) 994628-8780. Solicito informações.,1
Solicito a relação de bens patrimoniais da Secretaria de Agricultura.,0
Peço informações sobre as metas e resultados do programa Saúde da Família.,0
Nome completo: Lucas Barbosa Rodrigues. PIS/PASEP: 989.82372.24-2. Email: lucas@uol.com.br. Telefone: (19) 996048-6840. Solicito informações.,1
Solicito a relação de bens patrimoniais da Companhia de Saneamento.,0
Gostaria de saber quantos servidores públicos estão lotados na Companhia de Saneamento.,0
"Dados do solicitante: Nome: Bruno Machado Moreira, RG: 80.583.097-6, CPF: 129.986.631-09, Tel: (14) 994852-7154. Solicito informações.",1
"Sou Antônio Teixeira Cardoso, portador do RG 70.780.810-0 e CPF 321.314.614-53. Gostaria de saber sobre meu benefício.",1
"Dados pessoais: Nome: Felipe Reis Martins, Data de Nascimento: 22/12/1987, CPF: 165.514.620-30. Solicito correção de dados.",1
"Dados do solicitante: Nome: Antônio Ferreira Cardoso, RG: 51.164.048-9, CPF: 041.503.812-08, Tel: (86) 98481-4357. Solicito informações.",1
Gostaria de saber o valor total gasto com diárias no ano de 2025.,0
"Me chamo Ana Nascimento Carvalho e meu CPF é 761.308.167-23. Moro na Conjunto Rio de Janeiro, nº 9929, Vila Rica, Porto Alegre - CEP 25729-328. Preciso de informações sobre minha aposentadoria.",1
Solicito cópia dos contratos firmados entre a administração pública e a empresa Consultoria XYZ.,0
"Sou Marcos Almeida Costa, titular do CPF 031.002.679-23 e título de eleitor 908780158848. Peço informações eleitorais.",1
"Sou Rodrigo Costa Barbosa, titular do CPF 331.603.089-10 e título de eleitor 621427656570. Peço informações eleitorais.",1
Nome completo: Antônio Alves Freitas. PIS/PASEP: 529.77150.17-2. Email: antonio@gmail.com. Telefone: (93) 94880-2782. Solicito informações.,1
Cidadão: Bruna Pereira Batista. Documento: CPF 710.891.071-37. Contato: (88) 95170-4701 / bruna@hotmail.com. Gostaria de informações.,1
Nome: Priscila Lima Cavalcanti. Telefone: (87) 992662-7056. Email: priscila@uol.com.br. Preciso de informações sobre meu cadastro.,1
Meu nome é Vanessa Santos Nunes e meu CPF é 258.289.595-49. Solicito informações sobre meu processo administrativo.,1
"Dados pessoais: Nome: Juliana Carvalho Costa, Data de Nascimento: 14/02/1985, CPF: 587.144.054-15. Solicito correção de dados.",1
Solicito cópia dos contratos firmados entre a administração pública e a empresa Construtora ABC Ltda.,0
Meu nome é Francisca Barbosa Souza e tenho CNH número 01980979765. Gostaria de informações sobre multas.,1
Peço acesso aos editais de concursos públicos realizados pela Secretaria de Fazenda.,0
"Meus dados: Daniel Dias Araújo, CPF: 080.794.835-74, RG: 53.810.666-1, residente em Avenida Minas Gerais, nº 3014, Centro, Porto Alegre - CEP 99249-930. Solicito extrato de serviços.",1
Gostaria de saber quantos servidores públicos estão lotados na Companhia de Saneamento.,0
"Sou o cidadão Patrícia Bezerra Batista, RG 14.383.975-0, telefone (71) 990227-4145. Peço informações sobre minha solicitação.",1
"Me chamo Ana Martins Costa e meu CPF é 155.985.257-71. Moro na Conjunto dos Ipês, nº 2308, São José, Porto Alegre - CEP 17823-639. Preciso de informações sobre minha aposentadoria.",1
Meu nome é Tiago Almeida Bezerra e meu CPF é 965.105.920-61. Solicito informações sobre meu processo administrativo.,1
"Meus dados: André Alves Nunes, CPF: 033.467.057-81, RG: 73.641.402-2, residente em Alameda Principal, nº 4662, Vila Rica, São Paulo - CEP 83063-157. Solicito extrato de serviços.",1
Gostaria de obter informações sobre o quadro de pessoal da Secretaria de Educação.,0
"Sou o cidadão José Costa Araújo, RG 48.301.092-7, telefone (64) 97643-3529. Peço informações sobre minha solicitação.",1
Cidadão: Rodrigo Martins Alves. Documento: CPF 343.581.652-06. Contato: (82) 94091-5198 / rodrigo@yahoo.com.br. Gostaria de informações.,1
Nome completo: Carolina Batista Silva. PIS/PASEP: 152.63062.95-4. Email: carolina@yahoo.com.br. Telefone: (41) 991141-8164. Solicito informações.,1
Meu nome é Maria Ferreira Martins e tenho CNH número 86041338579. Gostaria de informações sobre multas.,1
Solicito cópia dos contratos firmados entre a administração pública e a empresa Consultoria XYZ.,0
Peço informações sobre as metas e resultados do programa Bolsa Família.,0
Meu nome é Gustavo Ribeiro Martins e tenho CNH número 75762786537. Gostaria de informações sobre multas.,1
"Dados do solicitante: Nome: Amanda Monteiro Batista, RG: 39.711.560-8, CPF: 593.995.819-26, Tel: (64) 999536-3953. Solicito informações.",1
"Solicito acesso aos meus dados cadastrais. Nome: Letícia Batista Nascimento, CPF: 775.258.174-72, Data Nasc: 07/04/1965.",1
Solicito cópia dos contratos firmados entre a administração pública e a empresa Construções Omega.,0
"Me chamo Tiago Costa Monteiro e meu CPF é 765.586.722-43. Moro na Rua dos Ipês, nº 8509, Vila Nova, Rio de Janeiro - CEP 84975-619. Preciso de informações sobre minha aposentadoria.",1
"Me chamo Bruna Ramos Reis, CPF 726.519.886-77, e moro em Qd Bahia, nº 3623, São José, Fortaleza - CEP 27186-939. Gostaria de acessar meus dados pessoais.",1
Solicito a relação de bens patrimoniais da Controladoria-Geral.,0
Peço informações sobre as metas e resultados do programa Minha Casa Minha Vida.,0
Cidadão: Antônio Silva Andrade. Documento: CPF 709.905.303-53. Contato: (54) 95503-5538 / antonio@outlook.com. Gostaria de informações.,1
Peço acesso aos relatórios de gestão do programa Programa de Segurança Alimentar.,0
Gostaria de saber o valor total gasto com diárias no ano de 2023.,0
"Solicito acesso aos meus dados cadastrais. Nome: Carlos Torres Ramos, CPF: 205.536.172-49, Data Nasc: 28/01/2000.",1
"Solicito acesso aos meus dados cadastrais. Nome: Marcos Carvalho Almeida, CPF: 832.024.486-25, Data Nasc: 25/06/1952.",1
Nome completo: Gustavo Lima Campos. PIS/PASEP: 861.82561.66-4. Email: gustavo@gmail.com. Telefone: (12) 98334-5517. Solicito informações.,1
"Dados do solicitante: Nome: José Souza Silva, RG: 57.758.907-7, CPF: 578.420.888-88, Tel: (61) 98931-7265. Solicito informações.",1
"Dados pessoais: Nome: Eduardo Monteiro Reis, Data de Nascimento: 11/08/1981, CPF: 955.117.998-66. Solicito correção de dados.",1
Gostaria de saber o valor total gasto com diárias no ano de 2026.,0
Gostaria de saber quantos servidores públicos estão lotados na Secretaria de Fazenda.,0
Solicito cópia dos contratos firmados entre a administração pública e a empresa Consultoria XYZ.,0
Solicito informações sobre o orçamento da secretaria para o ano de 2020.,0
Peço acesso às atas das reuniões do conselho de Transparência realizadas em 2022.,0
Cidadão: Amanda Alves Almeida. Documento: CPF 816.250.430-31. Contato: (84) 98716-3900 / amanda@outlook.com. Gostaria de informações.,1
Solicito informações sobre o processo licitatório número 70956/2022.,0
"Sou o cidadão Mateus Bezerra Barbosa, RG 70.164.047-7, telefone (73) 95967-6896. Peço informações sobre minha solicitação.",1
Nome: Ana Freitas Monteiro. Telefone: (84) 999721-8808. Email: ana@hotmail.com. Preciso de informações sobre meu cadastro.,1
"Dados pessoais: Nome: Carlos Martins Cavalcanti, Data de Nascimento: 24/05/1986, CPF: 623.379.950-38. Solicito correção de dados.",1
"Me chamo Mateus Souza Carvalho e meu CPF é 612.301.765-94. Moro na Alameda Rio de Janeiro, nº 5617, Jardim América, Rio de Janeiro - CEP 50510-250. Preciso de informações sobre minha aposentadoria.",1
Gostaria de saber quantos servidores públicos estão lotados na Secretaria de Obras.,0
Solicito informações sobre o processo licitatório número 57197/2018.,0
Peço acesso aos relatórios de gestão do programa Mais Médicos.,0
Solicito dados sobre as transferências voluntárias realizadas no ano de 2019.,0
"Dados pessoais: Nome: Débora Nunes Alves, Data de Nascimento: 06/09/1950, CPF: 623.116.319-93. Solicito correção de dados.",1
Solicito informações sobre o processo licitatório número 43644/2022.,0
Peço acesso às atas das reuniões do conselho de Cultura realizadas em 2025.,0
"Sou Eduardo Andrade Reis, titular do CPF 318.397.926-80 e título de eleitor 276730801593. Peço informações eleitorais.",1
Peço informações sobre as metas e resultados do programa Mais Médicos.,0
"Me chamo Priscila Moreira Mendes e meu CPF é 904.783.951-08. Moro na Cj das Acácias, nº 4990, Parque das Nações, Brasília - CEP 19506-144. Preciso de informações sobre minha aposentadoria.",1
Nome: Carlos Gomes Lima. Telefone: (49) 996156-7661. Email: carlos@gmail.com. Preciso de informações sobre meu cadastro.,1
"Me chamo Vanessa Machado Cavalcanti, CPF 594.187.956-39, e moro em Travessa do Sol, nº 6014, Jardim Europa, São Paulo - CEP 12028-654. Gostaria de acessar meus dados pessoais.",1
Peço informações sobre as metas e resultados do programa Programa de Habitação.,0
Cidadão: José Oliveira Cardoso. Documento: CPF 023.420.338-26. Contato: (33) 98433-7739 / jose@hotmail.com. Gostaria de informações.,1
Gostaria de saber o valor total gasto com diárias no ano de 2019.,0
"Sou o cidadão Felipe Gomes Monteiro, RG 37.229.146-7, telefone (21) 95790-9320. Peço informações sobre minha solicitação.",1
"Sou Eduardo Machado Lima, titular do CPF 750.301.430-09 e título de eleitor 457380695381. Peço informações eleitorais.",1
"Sou o cidadão Marcos Andrade Mendes, RG 17.971.517-8, telefone (93) 94898-5207. Peço informações sobre minha solicitação.",1
"Dados do solicitante: Nome: Natália Ferreira Ribeiro, RG: 26.984.233-1, CPF: 660.684.101-10, Tel: (42) 98647-5577. Solicito informações.",1
Peço acesso aos relatórios de gestão do programa Programa de Habitação.,0
Solicito informações sobre o orçamento da secretaria para o ano de 2019.,0
"Me chamo Maria Moreira Almeida e meu CPF é 267.237.810-07. Moro na Av. Comercial, nº 4453, Alto da Colina, Curitiba - CEP 95031-357. Preciso de informações sobre minha aposentadoria.",1
Peço acesso aos relatórios de gestão do programa Programa de Habitação.,0
"Sou Carlos Lima Freitas, titular do CPF 063.123.124-29 e título de eleitor 098095703877. Peço informações eleitorais.",1
"Me chamo João Oliveira Mendes e meu CPF é 685.316.341-99. Moro na Avenida das Acácias, nº 3374, Jardim Europa, Recife - CEP 22464-227. Preciso de informações sobre minha aposentadoria.",1
Solicito cópia dos contratos firmados entre a administração pública e a empresa Construções Omega.,0
"Meus dados: Juliana Machado Machado, CPF: 603.020.805-54, RG: 68.028.534-7, residente em Avenida da Paz, nº 2772, Bela Vista, Fortaleza - CEP 14152-392. Solicito extrato de serviços.",1
Peço acesso aos editais de concursos públicos realizados pela Companhia de Saneamento.,0
"Me chamo Mariana Oliveira Barbosa e meu CPF é 567.486.559-00. Moro na Travessa das Palmeiras, nº 9011, Alto da Colina, Belo Horizonte - CEP 94578-481. Preciso de informações sobre minha aposentadoria.",1
"Meus dados: Daniel Machado Ferreira, CPF: 607.669.496-30, RG: 96.143.922-2, residente em Conjunto do Sol, nº 7474, Vila Rica, Belo Horizonte - CEP 36670-961. Solicito extrato de serviços.",1
"Me chamo Juliana Freitas Lima, CPF 214.994.031-00, e moro em Av. Principal, nº 9062, Jardim Europa, Manaus - CEP 93737-658. Gostaria de acessar meus dados pessoais.",1
"Dados pessoais: Nome: Carolina Almeida Cardoso, Data de Nascimento: 01/03/1966, CPF: 227.541.095-36. Solicito correção de dados.",1
Peço informações sobre as metas e resultados do programa Programa de Habitação.,0
"Me chamo José Bezerra Nunes e meu CPF é 237.154.952-51. Moro na Avenida Comercial, nº 8440, Vila Nova, Curitiba - CEP 12810-774. Preciso de informações sobre minha aposentadoria.",1
Nome: Tatiane Nascimento Alves. Telefone: (42) 98287-1765. Email: tatiane@gmail.com. Preciso de informações sobre meu cadastro.,1
Gostaria de saber o valor total gasto com diárias no ano de 2021.,0
Cidadão: Antônio Freitas Bezerra. Documento: CPF 750.525.337-99. Contato: (93) 98015-9722 / antonio@yahoo.com.br. Gostaria de informações.,1
"Sou Tatiane Alves Reis, portador do RG 40.001.931-1 e CPF 124.562.577-23. Gostaria de saber sobre meu benefício.",1
Solicito dados sobre as transferências voluntárias realizadas no ano de 2025.,0
Peço informações sobre as metas e resultados do programa Mais Médicos.,0
"Solicito informações sobre o processo número 75209/2023. Meus dados: Nome: Bruna Freitas Lima, CPF: 818.397.336-16, Endereço: Qd das Flores, nº 2562, São José, Curitiba - CEP 56707-201.",1
Peço informações sobre as metas e resultados do programa Bolsa Família.,0
Nome completo: Rodrigo Dias Silva. PIS/PASEP: 648.05417.47-1. Email: rodrigo@outlook.com. Telefone: (46) 991902-8861. Solicito informações.,1
Peço acesso aos editais de concursos públicos realizados pela Departamento de Trânsito.,0
"Me chamo Tatiane Araújo Oliveira e meu CPF é 665.456.670-09. Moro na Cj Beira Rio, nº 2116, Jardim Europa, Manaus - CEP 82827-361. Preciso de informações sobre minha aposentadoria.",1
Peço informações sobre as metas e resultados do programa Programa de Habitação.,0
Nome: Vanessa Alves Oliveira. Telefone: (91) 996332-2157. Email: vanessa@gmail.com. Preciso de informações sobre meu cadastro.,1
"Dados pessoais: Nome: Francisca Silva Santos, Data de Nascimento: 24/12/1954, CPF: 171.250.660-97. Solicito correção de dados.",1
"Solicito informações sobre o processo número 71309/2019. Meus dados: Nome: João Costa Martins, CPF: 823.826.426-02, Endereço: Qd do Comércio, nº 2714, São José, Rio de Janeiro - CEP 38711-106.",1
Solicito informações sobre o processo licitatório número 16094/2026.,0
"Sou Fernanda Monteiro Dias, titular do CPF 015.980.728-03 e título de eleitor 548662998181. Peço informações eleitorais.",1
Nome completo: Rafael Moreira Andrade. PIS/PASEP: 911.45051.21-2. Email: rafael@hotmail.com. Telefone: (95) 998714-9366. Solicito informações.,1
Cidadão: Fernanda Batista Araújo. Documento: CPF 439.359.410-05. Contato: (88) 993730-7398 / fernanda@uol.com.br. Gostaria de informações.,1
Gostaria de obter dados estatísticos sobre saúde pública no Distrito Federal.,0
