pedido,contem_dados_pessoais
"Meu nome é Paulo Rodrigues Teixeira, PIS/PASEP 939.52216.81-7, CPF 736.604.700-74. Solicito informações sobre meu FGTS.",1
Meu nome é Patrícia Monteiro Ribeiro. Contato: (91) 999274-7184 / patricia@hotmail.com. Gostaria de informações sobre meu processo.,1
"Sou Priscila Fernandes Pinto, portador do CPF 199.328.082-02. Gostaria de saber o andamento do meu requerimento.",1
Sou Larissa Carvalho Oliveira. Telefone para contato: (41) 998411-1408. Email: larissa@uol.com.br. Peço informações.,1
Documento/Empenho Nº 2024NE88706. Solicito confirmação de recebimento.,0
"Solicito informações sobre o processo do meu pai Laura Costa Dias, CPF 560.455.398-00, RG 62.143.346-1.",1
"Solicito acesso integral aos autos do Processo SEI 42748-22057703/2021-06, com urgência.",0
Solicito informações sobre a licitação nº 23/2019.,0
Meu nome é Larissa Almeida Pereira. Solicito informações sobre meu processo.,1
Solicito a exclusão dos meus dados pessoais. Nome: Camila Souza Araújo.,1
Peço acesso ao projeto executivo da obra Construção do Centro Esportivo.,0
Gostaria de obter a ata de julgamento da licitação nº 40/2021 da Controladoria-Geral do DF.,0
"Dados pessoais: Nome: Lorenzo Martins Ribeiro, CPF: 238.516.019-63, RG: 03.327.176-6, Data Nasc: 17/08/1988. Endereço: Travessa Comercial, nº 2274, Cruzeiro, Brasília-DF - CEP 70129-742. Contato: (71) 994574-2418 / lorenzo@outlook.com.",1
PIS: 960.90481.55-6. Solicito informações sobre meu PIS.,1
Gostaria de obter a relação de passagens aéreas adquiridas pela Secretaria de Saúde do DF em 2019.,0
Solicito cópia do contrato nº 76539/2022 firmado entre órgãos do DF.,0
Solicito informações sobre a licitação nº 42/2022.,0
"Meu nome é Juliana Almeida Costa, PIS/PASEP 462.65561.57-7, CPF 594.021.698-65. Solicito informações sobre meu FGTS.",1
"Solicito a exclusão dos meus dados pessoais. Nome: Noah Campos Monteiro, CPF: 744.056.059-04, RG 41.024.376-0.",1
"Solicito informações sobre o quadro de servidores lotados na Secretaria de Fazenda do DF, por cargo e função.",0
"Sou Luiz Gomes Bezerra, portador do CPF 838.526.353-57. Gostaria de saber o andamento do meu requerimento.",1
"Dados pessoais: Nome: Amanda Araújo Cavalcanti, CPF: 346.549.702-31, RG: 69.860.611-2, Data Nasc: 17/09/1996. Endereço: Av. das Acácias, nº 386, Samambaia, Brasília-DF - CEP 70917-873. Contato: (31) 999883-1424 / amanda@outlook.com.",1
ID do contrato: 55662448. Solicito aditivos.,0
Inscrição 289229-4. Solicito histórico de consumo (sem dados pessoais).,0
E-mail: beatriz.cardoso@outlook.com. Solicito acesso às minhas informações.,1
Nota fiscal: 71278722975. Solicito dados consolidados.,0
"Sou Camila Souza Nunes, titular do CPF 879.817.361-88 e título de eleitor nº 137145702176. Solicito informações eleitorais.",1
"Solicito correção de dados cadastrais. Nome: Arthur Ramos Nunes, CPF: 097.787.912-79. Dados incorretos no sistema.",1
Data do evento: 01/01/2026. Solicito agenda.,0
Protocolo: 54706679541. Solicito andamento do processo.,0
"Sou Luciana Santos Teixeira, titular do CPF 006.291.696-32 e título de eleitor nº 843859676842. Solicito informações eleitorais.",1
CPF: 574 760 217 97. Solicito informações.,1
"Dados pessoais: Nome: Matheus Martins Ferreira, RG: 38.695.147-5, CPF: 576.710.515-43. Solicito informações sobre minha aposentadoria.",1
Solicito informações sobre o atendimento na Secretaria de Meio Ambiente no ano de 2021.,0
"Solicito informações detalhadas sobre o orçamento da Secretaria de Esporte e Lazer para o exercício de 2019, incluindo despesas com pessoal e custeio.",0
E-mail: beatriz.rodrigues@gmail.com. Solicito acesso às minhas informações.,1
"Peço atualização do meu endereço. Nome: Jaqueline Costa Nunes, CPF: 535.339.444-50. Novo endereço: Alameda dos Ipês, nº 9785, Asa Sul, Brasília-DF - CEP 70951-555.",1
"Meu nome é Beatriz Gomes Santos, CNH 66230858845, CPF 401.686.290-62. Solicito informações sobre multas de trânsito.",1
Peço acesso aos gastos com cartão corporativo da Tribunal de Contas do DF.,0
CNPJ do órgão: 12.345.678/0001-90 (informação institucional).,0
PIS: 172.20350.08-7. Solicito informações sobre meu PIS.,1
"Meu nome é Gustavo Costa Oliveira, PIS/PASEP 039.66697.56-0, CPF 519.146.689-60. Solicito informações sobre meu FGTS.",1
Peço acesso aos documentos de habilitação do vencedor da licitação nº 90/2022.,0
Peço acesso às informações sobre a dotação orçamentária do programa Programa de Transporte Escolar no ano de 2020.,0
Solicito informações sobre o resultado da licitação nº 60/2026 realizada pela Secretaria de Fazenda do DF.,0
Gostaria de obter o relatório de gestão da Secretaria de Segurança Pública de 2020.,0
"Dados pessoais: Nome: Brenda Dias Reis, CPF: 415.353.167-72, RG: 00.399.230-X, Data Nasc: 26/08/1971. Endereço: Travessa L2 Norte, nº 6971, Gama, Brasília-DF - CEP 72499-453. Contato: (41) 995223-3222 / brenda@bol.com.br.",1
"Solicito a exclusão dos meus dados pessoais. Nome: Davi Araújo Ribeiro, CPF: 895.339.486-47, RG 40.509.448-1.",1
Solicito informações sobre as despesas com diárias da Tribunal de Contas do DF no ano de 2026.,0
Por qual motivo o Processo SEI nº 42609-11910695/2006-99 não foi atendido até o presente momento?,0
"Peço atualização do meu endereço. Nome: Henry Dias Almeida, CPF: 309.297.799-83. Novo endereço: Alameda Beira Rio, nº 6898, Asa Norte, Brasília-DF - CEP 70228-845.",1
Documento/Empenho Nº 2025NE55477. Solicito confirmação de recebimento.,0
"Meu nome é Patrícia Cardoso Freitas, PIS/PASEP 697.95536.06-4, CPF 460.625.104-23. Solicito informações sobre meu FGTS.",1
IPTU nº 640423521. Solicito planta do imóvel (sem dados pessoais).,0
Telefone: 22 96512 7575. Solicito retorno.,1
Telefone: 56 92351 7652. Solicito retorno.,1
Gostaria de obter dados sobre contratos no Distrito Federal.,0
Peço acesso aos documentos de habilitação do vencedor da licitação nº 38/2020.,0
Meu nome é Gustavo Rodrigues Oliveira. Solicito informações sobre meu processo.,1
"Sou Ana Teixeira Vieira, portador do PIS 729.47326.32-1 e CPF 227.592.262-80. Peço informações sobre meu PIS.",1
Gostaria de obter o relatório de execução orçamentária da Secretaria de Esporte e Lazer referente ao 2021.,0
ID do contrato: 74665972. Solicito aditivos.,0
"Solicito informações detalhadas sobre o orçamento da Secretaria de Cultura para o exercício de 2019, incluindo despesas com pessoal e custeio.",0
"Me chamo Lorenzo Silva Ribeiro, portador do CPF 190.682.207-72 e RG 58.444.215-3. Endereço: Quadra das Flores, nº 5025, Candangolândia, Brasília-DF - CEP 72483-763. Telefone: (41) 995447-4644. Gostaria de informações.",1
Me chamo Larissa Cardoso Almeida. Solicito acesso aos autos do meu processo SEI.,1
"Solicito correção de dados cadastrais. Nome: Matheus Vieira Nunes, CPF: 563.185.074-50. Dados incorretos no sistema.",1
"Solicito informações detalhadas sobre o orçamento da Secretaria de Transporte e Mobilidade para o exercício de 2024, incluindo despesas com pessoal e custeio.",0
"Dados pessoais: Nome João Pereira Gomes, CPF 068.148.499-33, Email joo.gomes@gmail.com. Solicito anonimização.",1
Solicito cópia do contrato nº 25237/2019 firmado entre órgãos do DF.,0
IPTU nº 471712781. Solicito planta do imóvel (sem dados pessoais).,0
"Sou Brenda Souza Vieira, portador do PIS 966.31266.81-8 e CPF 180.338.457-32. Peço informações sobre meu PIS.",1
Meu nome é Gustavo Lima Rodrigues. Solicito informações sobre meu processo.,1
Peço acesso à relação de servidores que receberam gratificação no mês de maio de 2023.,0
PIS: 910.06367.27-7. Solicito informações sobre meu PIS.,1
"Sou Carlos Andrade Bezerra, CPF 371.093.276-98, RG 15.095.077-X. Telefone: (91) 991006-9292. Email: carlos@outlook.com. Moro em Quadra L2 Sul, nº 8157, Asa Sul, Brasília-DF - CEP 71334-168. Solicito informações sobre meu benefício.",1
Contato: (65) 95988-6930. Solicito retorno.,1
"Solicito acesso integral aos autos do Processo SEI 61255-42649852/2014-34, com urgência.",0
"Gostaria de alterar meu email cadastrado. Nome: João Mendes Oliveira, CPF: 419.499.970-30. Novo email: joao@gmail.com.",1
Solicito informações sobre a licitação nº 81/2022.,0
"Peço informações sobre o cadastro do meu dependente Vanessa Ramos Carvalho, CPF 527.634.723-97, data nasc. 04/01/1983.",1
"Meu endereço é Quadra L2 Sul, nº 5380. Solicito atualização.",1
Meu nome é Juliana Teixeira Ferreira. Solicito informações sobre meu processo.,1
"Peço informações sobre o cadastro do meu dependente Carolina Ramos Andrade, CPF 538.381.827-82, data nasc. 04/04/1992.",1
"Gostaria de obter informações sobre todos os contratos ativos da Secretaria de Obras do DF com valores superiores a R$ 100.000,00.",0
PIS: 999.54408.09-9. Solicito informações sobre meu PIS.,1
"Sou Camila Oliveira Oliveira, titular do CPF 804.844.367-83 e título de eleitor nº 432377220323. Solicito informações eleitorais.",1
ID do contrato: 38613926. Solicito aditivos.,0
"Gostaria de exercer meu direito ao esquecimento. CPF: 391.038.900-74, Nome: Marcos Ferreira Monteiro.",1
Peço acesso às informações sobre a dotação orçamentária do programa Programa de Assistência Farmacêutica no ano de 2024.,0
Solicito a exclusão dos meus dados pessoais. Nome: Bruno Barbosa Silva.,1
Telefone: 48 90521 1434. Solicito retorno.,1
Gostaria de obter o relatório de execução orçamentária da Secretaria de Esporte e Lazer referente ao 2026.,0
Solicito informações sobre as despesas com diárias da Companhia de Saneamento Ambiental no ano de 2021.,0
Solicito cópia do contrato nº 81997/2022 firmado entre órgãos do DF.,0
Solicito informações sobre as despesas com diárias da Secretaria de Educação do DF no ano de 2020.,0
"Me chamo Tatiane Souza Ferreira, CPF 625.953.454-00 e RG 79.728.089-3. Peço informações sobre meu benefício.",1
"Meu nome é Karina Silva Lima, CNH 36266731813, CPF 075.810.147-38. Solicito informações sobre multas de trânsito.",1
Solicito cópia do contrato nº 21744/2025 firmado entre órgãos do DF.,0
Peço acesso aos documentos de habilitação do vencedor da licitação nº 90/2020.,0
Telefone: 58 90775 1633. Solicito retorno.,1
"Meu nome é Mariana Ribeiro Pereira, PIS/PASEP 579.62110.06-8, CPF 243.537.086-51. Solicito informações sobre meu FGTS.",1
Data do evento: 01/01/2026. Solicito agenda.,0
CPF: 916.489.704-43. Solicito informações sobre meu cadastro.,1
Matrícula 49804523. Solicito registros de frequência (consolidado).,0
Gostaria de obter a ata de julgamento da licitação nº 64/2025 da Instituto de Previdência do DF.,0
"Dados pessoais: Nome: Camila Mendes Araújo, CPF: 232.069.068-90, RG: 60.085.090-3, Data Nasc: 27/06/1984. Endereço: Av. Brasil, nº 2644, Sobradinho, Brasília-DF - CEP 71208-177. Contato: (61) 991729-7626 / camila@bol.com.br.",1
"Sou Enzo Correia Silva, portador do PIS 951.22861.11-2 e CPF 971.160.411-68. Peço informações sobre meu PIS.",1
Sou Maria Campos Martins. Telefone para contato: (61) 994404-8749. Email: maria@yahoo.com.br. Peço informações.,1
Peço acesso aos gastos com cartão corporativo da Procuradoria-Geral do DF.,0
Meu nome é Francisco Ferreira Monteiro e meu CPF é 989.480.239-77. Solicito informações sobre meu processo administrativo nº 14371/2026.,1
Solicito informações sobre o planejamento estratégico da Secretaria de Obras do DF.,0
Solicito ocorrência atendida pelo CBMDF de nº 2020787913017442.,0
Me chamo Thiago Ribeiro Santos. Solicito acesso aos autos do meu processo SEI.,1
Solicito cópia do contrato nº 71064/2022 firmado entre órgãos do DF.,0
E-mail: bruno.oliveira@yahoo.com.br. Solicito acesso às minhas informações.,1
Solicito informações sobre a frota oficial e manutenção.,0
Peço acesso à relação de servidores que receberam gratificação no mês de junho de 2023.,0
Data do evento: 01/01/2026. Solicito agenda.,0
Número Interno 28177058621. Solicito esclarecimentos.,0
"Gostaria de obter informações sobre o benefício da minha mãe Lorenzo Cavalcanti Batista, CPF 824.584.851-46.",1
"Me chamo Mateus Ramos Souza, CPF 311.788.611-71 e RG 48.907.397-0. Peço informações sobre meu benefício.",1
Solicito ocorrência atendida pelo CBMDF de nº 2024432328084099.,0
Matrícula 65453734. Solicito registros de frequência (consolidado).,0
IPTU nº 889230095. Solicito planta do imóvel (sem dados pessoais).,0
Inscrição 331380-1. Solicito histórico de consumo (sem dados pessoais).,0
Número Interno 47570208280. Solicito esclarecimentos.,0
Me chamo Rodrigo Silva Costa. Solicito acesso aos autos do meu processo SEI.,1
Nome: Miguel Pinto Martins. Telefone: (11) 996137-5723. Email: miguel@yahoo.com.br. Solicito informações sobre meu cadastro.,1
Contato: (87) 96911-7196. Solicito retorno.,1
"Solicito informações detalhadas sobre o orçamento da Secretaria de Obras do DF para o exercício de 2020, incluindo despesas com pessoal e custeio.",0
"Contato do setor: 99999-9999 (ramal), para dúvidas gerais.",0
Gostaria de obter o relatório de gestão da Companhia de Saneamento Ambiental de 2023.,0
Peço acesso aos documentos de habilitação do vencedor da licitação nº 37/2025.,0
"Meu nome é Maria Ferreira Teixeira, CNH 15621000471, CPF 575.388.257-97. Solicito informações sobre multas de trânsito.",1
"Sou Isabela Ferreira Monteiro, portador do PIS 853.61270.38-3 e CPF 460.284.125-20. Peço informações sobre meu PIS.",1
Peço acesso aos indicadores de desempenho da Instituto de Previdência do DF.,0
Meu nome é Rafael Oliveira Costa. Solicito informações sobre meu processo.,1
Telefone: 68 95145 3003. Solicito retorno.,1
IPTU nº 434455525. Solicito planta do imóvel (sem dados pessoais).,0
"Meu nome é Larissa Cardoso Rodrigues, PIS/PASEP 125.94511.54-9, CPF 280.085.734-06. Solicito informações sobre meu FGTS.",1
"Contato do setor: 99999-9999 (ramal), para dúvidas gerais.",0
Solicito cópia do contrato nº 38116/2024 firmado entre a Departamento de Trânsito e a empresa Construtora Planalto Ltda.,0
"Dados pessoais: Nome Camila Lima Cardoso, CPF 606.660.528-32, Email camila.cardoso@outlook.com. Solicito anonimização.",1
Meu nome é Bruno Santos Teixeira. Solicito informações sobre meu processo.,1
Peço acesso às informações sobre a dotação orçamentária do programa Bolsa Família no ano de 2023.,0
"Meu endereço é Travessa Beira Rio, nº 4885. Solicito atualização.",1
"Solicito a exclusão dos meus dados pessoais. Nome: Guilherme Monteiro Barbosa, CPF: 975.270.358-54, RG 01.750.396-5.",1
ID do contrato: 19554446. Solicito aditivos.,0
"Dados pessoais: Nome Felipe Cardoso Santos, CPF 222.344.944-19, Email felipe.santos@uol.com.br. Solicito anonimização.",1
Nome: Camila Araújo Ferreira. Solicito acesso aos meus dados cadastrais.,1
Data do evento: 01/01/2026. Solicito agenda.,0
Gostaria de saber quantos contratos foram firmados em 2021.,0
PIS/PASEP 383.46690.81-4. Solicito atualização cadastral.,1
Peço acesso à relação de servidores que receberam gratificação no mês de abril de 2020.,0
Solicito informações sobre a licitação nº 78/2018.,0
Nome: Isabela Souza Vieira. Solicito acesso aos meus dados cadastrais.,1
"Solicito acesso integral aos autos do Processo SEI 51398-08287915/2022-40, com urgência.",0
Gostaria de obter dados sobre concursos públicos no Distrito Federal.,0
"Meu nome é Débora Rodrigues Ramos, PIS/PASEP 580.24628.94-2, CPF 318.219.833-51. Solicito informações sobre meu FGTS.",1
Gostaria de saber quantos contratos foram firmados em 2026.,0
"Sou Arthur Ribeiro Torres, portador do PIS 114.97547.45-8 e CPF 257.830.877-26. Peço informações sobre meu PIS.",1
Solicito informações sobre o planejamento estratégico da Secretaria de Saúde do DF.,0
Protocolo: 65594680709. Solicito andamento do processo.,0
Gostaria de obter o relatório de gestão da Secretaria de Transporte e Mobilidade de 2020.,0
PIS/PASEP 560.52038.61-8. Solicito atualização cadastral.,1
CPF: 827 481 044 98. Solicito informações.,1
Solicito informações sobre a frota oficial e manutenção.,0
Gostaria de saber quantos contratos foram firmados em 2023.,0
Peço acesso aos relatórios de gestão do programa Programa de Leite.,0
Solicito informações sobre o atendimento na Secretaria de Cultura no ano de 2026.,0
Solicito cópia do contrato nº 62350/2025 firmado entre órgãos do DF.,0
Solicito informações sobre a licitação nº 105/2020.,0
Solicito informações sobre o resultado da licitação nº 59/2022 realizada pela Defensoria Pública do DF.,0
Solicito informações sobre a licitação nº 85/2026.,0
Solicito a exclusão dos meus dados pessoais. Nome: Luciana Teixeira Rodrigues.,1
Solicito ocorrência atendida pelo CBMDF de nº 2012141649549303.,0
Solicito informações sobre o cronograma físico-financeiro da obra Reforma da Escola Pública.,0
CPF: 678 867 446 91. Solicito informações.,1
"Meu nome é Beatriz Ferreira Ribeiro, PIS/PASEP 299.65251.64-6, CPF 243.394.640-90. Solicito informações sobre meu FGTS.",1
Meu nome é Mariana Ferreira Barbosa. Solicito informações sobre meu processo.,1
Telefone: 25 93114 5518. Solicito retorno.,1
Data do evento: 01/01/2026. Solicito agenda.,0
Solicito cópia do contrato nº 40127/2019 firmado entre a Secretaria de Saúde do DF e a empresa Construtora Horizonte.,0
"Meu nome é Larissa Oliveira Ribeiro, CNH 78518569050, CPF 504.205.986-50. Solicito informações sobre multas de trânsito.",1
"Solicito correção de dados cadastrais. Nome: Isabela Bezerra Nascimento, CPF: 357.232.424-66. Dados incorretos no sistema.",1
Solicito informações sobre o cronograma físico-financeiro da obra Implantação do Parque.,0
ID do contrato: 50517564. Solicito aditivos.,0
Nota fiscal: 75434580177. Solicito dados consolidados.,0
CPF: 594.314.286-01. Solicito informações sobre meu cadastro.,1
Solicito ocorrência atendida pelo PMDF de nº 2009613812436095.,0
IPTU nº 840311799. Solicito planta do imóvel (sem dados pessoais).,0
"Me chamo Carolina Almeida Cavalcanti, CPF 477.933.676-77, Título de Eleitor 467488518851. Solicito informações sobre minha zona eleitoral.",1
Meu nome é Rodrigo Pereira Costa. Solicito informações sobre meu processo.,1
Solicito a exclusão dos meus dados pessoais. Nome: Paulo Gomes Lima.,1
"Gostaria de obter informações sobre todos os contratos ativos da Secretaria de Esporte e Lazer com valores superiores a R$ 100.000,00.",0
"Peço informações sobre o cadastro do meu dependente Matheus Santos Oliveira, CPF 483.744.710-42, data nasc. 16/01/2001.",1
"Sou Ana Almeida Vieira, titular do CPF 772.867.566-48 e título de eleitor nº 546771974873. Solicito informações eleitorais.",1
Solicito dados estatísticos sobre o programa Segurança Alimentar no Distrito Federal.,0
Protocolo: 56472925700. Solicito andamento do processo.,0
Meu e-mail é paulo.cardoso [arroba] gmail.com. Solicito acesso às minhas informações.,1
"Peço informações sobre o cadastro do meu dependente Eliane Nunes Pereira, CPF 473.118.092-90, data nasc. 24/05/1996.",1
"Dados pessoais: Nome Luciana Barbosa Nunes, CPF 408.016.544-75, Email luciana.nunes@gmail.com. Solicito anonimização.",1
Documento/Empenho Nº 2025NE54168. Solicito confirmação de recebimento.,0
"Dados pessoais: Nome: Heitor Reis Mendes, CPF: 891.258.005-15, RG: 27.735.822-X, Data Nasc: 07/11/1956. Endereço: Quadra L2 Norte, nº 5322, Planaltina, Brasília-DF - CEP 70675-186. Contato: (71) 994734-2776 / heitor@gmail.com.",1
Peço informações sobre o calendário de audiências públicas.,0
Solicito ocorrência atendida pelo PMDF de nº 2019178957911979.,0
Gostaria de obter a ata de julgamento da licitação nº 48/2023 da Instituto de Previdência do DF.,0
"Sou Lúcia Nascimento Andrade, portador da CNH nº 09510661377 e CPF 935.232.989-97. Peço informações sobre meu cadastro no DETRAN.",1
Solicito a exclusão dos meus dados pessoais. Nome: Gustavo Martins Nunes.,1
PIS: 080.93048.01-3. Solicito informações sobre meu PIS.,1
Peço acesso aos documentos de habilitação do vencedor da licitação nº 56/2019.,0
Matrícula 47895648. Solicito registros de frequência (consolidado).,0
Solicito cópia do contrato nº 37834/2023 firmado entre órgãos do DF.,0
PIS: 320.68302.18-9. Solicito informações sobre meu PIS.,1
Nome: Helena Nascimento Machado. Telefone: (71) 999648-3354. Email: helena@gmail.com. Solicito informações sobre meu cadastro.,1
"Meu nome é Felipe Ramos Martins, PIS/PASEP 210.44728.53-9, CPF 642.660.917-02. Solicito informações sobre meu FGTS.",1
Solicito retificação cadastral. Meu CPF é 084.798.011-15.,1
"Solicito correção de dados cadastrais. Nome: Letícia Vieira Carvalho, CPF: 590.092.283-98. Dados incorretos no sistema.",1
"Solicito a exclusão dos meus dados pessoais. Nome: Noah Cardoso Rodrigues, CPF: 112.731.166-23, RG 33.131.148-2.",1
Inscrição 872144-2. Solicito histórico de consumo (sem dados pessoais).,0
Matrícula 62646182. Solicito registros de frequência (consolidado).,0
Solicito informações sobre as despesas com diárias da Secretaria de Transporte e Mobilidade no ano de 2026.,0
"Peço informações sobre o cadastro do meu dependente Samuel Andrade Moraes, CPF 028.617.556-87, data nasc. 18/09/1992.",1
"Meu nome é Mariana Teixeira Carvalho, PIS/PASEP 732.67241.49-4, CPF 706.599.281-08. Solicito informações sobre meu FGTS.",1
Solicito informações sobre o atendimento na Procuradoria-Geral do DF no ano de 2026.,0
Matrícula 52197019. Solicito registros de frequência (consolidado).,0
Telefone: 91 90086 4477. Solicito retorno.,1
Gostaria de saber quantos contratos foram firmados em 2018.,0
"Sou Camila Bezerra Andrade, portador do PIS 852.84017.15-6 e CPF 730.801.593-90. Peço informações sobre meu PIS.",1
PIS/PASEP 667.21625.68-5. Solicito atualização cadastral.,1
"Peço a anonimização dos meus dados. Dados: Nome Vanessa Batista Nunes, CPF 439.374.919-70, Email vanessa@hotmail.com.",1
PIS: 420.73240.74-7. Solicito informações sobre meu PIS.,1
"Sou Paulo Dias Monteiro, portador do PIS 690.90695.54-5 e CPF 274.489.988-70. Peço informações sobre meu PIS.",1
Sou Brenda Bezerra Fernandes. Telefone para contato: (21) 997160-6184. Email: brenda@gmail.com. Peço informações.,1
CPF: 862 499 181 16. Solicito informações.,1
"Me chamo Yasmin Lima Araújo, CPF 049.822.835-59, Título de Eleitor 486860169103. Solicito informações sobre minha zona eleitoral.",1
"Peço atualização do meu endereço. Nome: Manuela Cavalcanti Fernandes, CPF: 593.157.497-23. Novo endereço: Qd do Comércio, nº 1669, Sobradinho, Brasília-DF - CEP 73678-529.",1
Gostaria de obter o relatório de execução orçamentária da Secretaria de Ciência e Tecnologia referente ao 2020.,0
Nome: Patrícia Pinto Rodrigues. CPF: 254.259.737-56. Solicito acesso aos meus dados cadastrais no sistema da Secretaria de Segurança Pública.,1
Matrícula 72861235. Solicito registros de frequência (consolidado).,0
"Contato do setor: 99999-9999 (ramal), para dúvidas gerais.",0
Gostaria de obter a relação de passagens aéreas adquiridas pela Secretaria de Segurança Pública em 2022.,0
"Meu nome é Carla Cardoso Barbosa, PIS/PASEP 371.58982.20-3, CPF 510.119.108-61. Solicito informações sobre meu FGTS.",1
Protocolo: 67524201822. Solicito andamento do processo.,0
"Peço a anonimização dos meus dados. Dados: Nome Marcelo Vieira Teixeira, CPF 789.655.449-63, Email marcelo@gmail.com.",1
"Contato do setor: 99999-9999 (ramal), para dúvidas gerais.",0
Meu nome é Mariana Costa Ferreira. Contato: (81) 990301-8218 / mariana@uol.com.br. Gostaria de informações sobre meu processo.,1
"Contato do setor: 99999-9999 (ramal), para dúvidas gerais.",0
Solicito cópia do contrato nº 83093/2020 firmado entre órgãos do DF.,0
Nome: João Nunes Santos. Solicito acesso aos meus dados cadastrais.,1
CNPJ do órgão: 12.345.678/0001-90 (informação institucional).,0
"Sou Samuel Andrade Pereira, titular do CPF 364.956.917-50 e título de eleitor nº 872307445983. Gostaria de informações eleitorais.",1
PIS/PASEP 558.69257.61-2. Solicito atualização cadastral.,1
Peço acesso aos relatórios de gestão do programa Segurança Alimentar.,0
Solicito cópia do contrato nº 13655/2022 firmado entre órgãos do DF.,0
Peço acesso aos termos de referência e edital da licitação nº 10/2025 da Instituto de Previdência do DF.,0
"Meu endereço é Quadra L2 Sul, nº 1597. Solicito atualização.",1
Nome: Mariana Souza Gomes. Solicito acesso aos meus dados cadastrais.,1
Gostaria de obter o número de beneficiários do programa Programa de Erradicação do Trabalho Infantil em 2020.,0
Nota fiscal: 06536470507. Solicito dados consolidados.,0
Peço acesso aos indicadores de desempenho da Companhia de Saneamento Ambiental.,0
Solicito retificação cadastral. Meu CPF é 637.105.585-22.,1
"Sou Adriana Andrade Freitas, portador do RG 03.313.340-2 e CPF 465.088.106-42. Gostaria de obter cópia do meu processo.",1
"Peço informações sobre o cadastro do meu dependente Marcos Batista Cavalcanti, CPF 469.344.322-07, data nasc. 01/01/1991.",1
Gostaria de obter o relatório de execução orçamentária da Secretaria de Obras do DF referente ao 2020.,0
E-mail: thiago.teixeira@outlook.com. Solicito acesso às minhas informações.,1
Telefone: 43 91536 2882. Solicito retorno.,1
Data do evento: 01/01/2026. Solicito agenda.,0
"Sou Eduardo Vieira Rodrigues, CPF 568.705.865-60, RG 47.117.697-3. Telefone: (81) 991058-4451. Email: eduardo@gmail.com. Moro em Alameda SEPS, nº 9792, Planaltina, Brasília-DF - CEP 70395-149. Solicito informações sobre meu benefício.",1
Matrícula 61396017. Solicito registros de frequência (consolidado).,0
"Sou Camila Carvalho Correia, portador do CPF 448.048.734-49. Gostaria de saber o andamento do meu requerimento.",1
"Gostaria de exercer meu direito ao esquecimento. CPF: 849.044.843-47, Nome: Leonardo Bezerra Cavalcanti.",1
Solicito retificação cadastral. Meu CPF é 366.384.927-99.,1
Gostaria de saber quantos contratos foram firmados em 2023.,0
Protocolo: 35986542603. Solicito andamento do processo.,0
Contato: (17) 97233-3742. Solicito retorno.,1
Protocolo: 56348974352. Solicito andamento do processo.,0
Protocolo: 92798739430. Solicito andamento do processo.,0
Peço acesso aos termos de referência e edital da licitação nº 6/2025 da Secretaria de Agricultura.,0
Meu nome é Lúcia Souza Santos e meu CPF é 537.113.653-37. Solicito informações sobre meu processo administrativo nº 36077/2026.,1
"Dados pessoais: Nome: Carlos Costa Ferreira, CPF: 358.226.715-60, RG: 67.303.027-2, Data Nasc: 21/07/1982. Endereço: Av. SIG, nº 5140, Samambaia, Brasília-DF - CEP 73580-119. Contato: (71) 990615-6666 / carlos@outlook.com.",1
Nome: Gustavo Almeida Teixeira. Solicito acesso aos meus dados cadastrais.,1
Solicito cópia do contrato nº 29277/2019 firmado entre a Companhia de Saneamento Ambiental e a empresa Tecnologia Avançada.,0
"Sou Antônio Carvalho Lima, portador da CNH nº 01012863436 e CPF 935.082.791-38. Peço informações sobre meu cadastro no DETRAN.",1
"Dados pessoais: Nome Eduardo Barbosa Gomes, CPF 459.985.683-54, Email eduardo.gomes@hotmail.com. Solicito anonimização.",1
Matrícula 25244091. Solicito registros de frequência (consolidado).,0
"Dados pessoais: Nome: Arthur Souza Batista, RG: 60.047.438-9, CPF: 261.750.918-41. Solicito informações sobre minha aposentadoria.",1
"Meu nome é Francisca Nascimento Mendes, CNH 11881414934, CPF 356.579.692-86. Solicito informações sobre multas de trânsito.",1
"Sou Ana Araújo Gomes, titular do CPF 597.755.884-80 e título de eleitor nº 502888896559. Solicito informações eleitorais.",1
Número Interno 89091262062. Solicito esclarecimentos.,0
"Contato do setor: 99999-9999 (ramal), para dúvidas gerais.",0
Solicito informações sobre o planejamento estratégico da Secretaria de Desenvolvimento Econômico.,0
"Meu nome é João Nunes Santos, PIS/PASEP 570.81020.64-5, CPF 645.287.434-93. Solicito informações sobre meu FGTS.",1
Documento/Empenho Nº 2021NE13075. Solicito confirmação de recebimento.,0
"Me chamo Felipe Reis Nunes, portador do CPF 248.987.859-05 e RG 43.478.305-1. Endereço: Quadra Comercial, nº 4072, Sobradinho, Brasília-DF - CEP 70508-693. Telefone: (41) 997330-9982. Gostaria de informações.",1
Gostaria de saber quantos contratos foram firmados em 2022.,0
Data do evento: 01/01/2026. Solicito agenda.,0
Inscrição 646201-4. Solicito histórico de consumo (sem dados pessoais).,0
Peço acesso aos indicadores de desempenho da Secretaria de Desenvolvimento Econômico.,0
"Gostaria de exercer meu direito ao esquecimento. CPF: 856.784.051-10, Nome: Bruno Machado Fernandes.",1
Solicito informações sobre a licitação nº 53/2018.,0
Data do evento: 01/01/2026. Solicito agenda.,0
